query_id,status,is_completed,judge_correct,judge_parse_error,search_calls,get_document_calls,total_tool_calls,budget_exhausted,actual_retrieval_searches,blocked_exact_duplicate_searches,unparsable_search_outputs,result_slots,unique_docids_seen,repeated_result_slots,repeated_result_slot_percent,zero_novelty_searches,low_novelty_searches_le_3_new,high_overlap_searches_ge_7_repeats,repeated_reasoning_events,max_exact_reasoning_repeat,retrieval_recall,citation_precision,citation_recall,explicit_cannot_determine,early_completed_before_budget,final_evidence_gap_signal,caveated_candidate_before_budget,productive_tool_calls,rejected_duplicate_calls,early_final_guard_triggered,early_final_recoveries,emergency_finalizer_attempted,emergency_finalizer_succeeded,retrieval_exclusions_applied,retrieval_fallback_applied,stagnation_guidance_count,model_confidence,gold_answer_literal_found_in_tool_output,extracted_answer_literal_found_in_tool_output,correct_answer,extracted_answer,run_file,eval_file
1196,completed,True,False,False,19,1,20,False,19,0,0,190,74,116,61.0526,1,11,11,0,1,0.75,0.0,0.0,False,True,True,True,20,0,False,0,False,False,False,False,0,75.0,True,True,Looking at History,The Rise and Fall of the Third Reich,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1196.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1196_eval.json
1198,completed,True,False,False,13,0,13,False,13,0,0,130,37,93,71.5385,3,10,10,0,1,0.14285714285714285,0.0,0.0,False,True,True,True,13,0,False,0,False,False,False,False,0,75.0,False,False,Robert Mugabe,Grégoire Kayibanda,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1198.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1198_eval.json
1200,completed,True,True,False,13,2,15,False,13,0,0,130,45,85,65.3846,1,8,8,0,1,0.5555555555555556,1.0,0.3333333333333333,False,True,False,False,15,0,False,0,False,False,False,False,0,85.0,True,True,Law & Order: Justice Is Served,Law & Order: Justice Is Served,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1200.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1200_eval.json
1201,completed,True,False,False,23,1,24,True,19,4,0,190,77,113,59.4737,3,11,11,6,4,0.6,0.0,0.0,True,False,True,False,24,4,False,0,False,False,False,False,0,0.0,True,False,Govardhan Asrani,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1201.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1201_eval.json
1203,completed,True,True,False,10,2,12,False,10,0,0,100,36,64,64.0,1,6,6,0,1,0.625,1.0,0.375,False,True,True,True,12,0,False,0,False,False,False,False,0,90.0,True,True,Cassano Thruston,Cassano Thruston,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1203.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1203_eval.json
1204,completed,True,True,False,6,1,7,False,6,0,0,60,37,23,38.3333,0,2,2,0,1,0.8,1.0,0.4,False,True,False,False,7,0,False,0,False,False,False,False,0,95.0,True,True,Stephan Weyte,Stephan Weyte,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1204.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1204_eval.json
1206,completed,True,True,False,14,1,15,False,14,0,0,140,45,95,67.8571,5,9,9,0,1,0.6666666666666666,1.0,0.3333333333333333,False,True,False,False,15,0,False,0,False,False,False,False,0,95.0,True,True,Development of waffle with fat filling using unconventional vegetable raw materials,Development of waffle with fat filling using unconventional vegetable raw materials,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1206.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1206_eval.json
1207,completed,True,False,False,14,0,14,False,14,0,0,140,38,102,72.8571,2,11,11,0,1,0.0,0.0,0.0,False,True,False,False,14,0,False,0,False,False,False,False,0,80.0,False,True,Ramo,Defendant,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1207.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1207_eval.json
1208,completed,True,True,False,2,1,3,False,2,0,0,20,18,2,10.0,0,0,0,0,1,0.3333333333333333,1.0,0.16666666666666666,False,True,False,False,3,0,False,0,False,False,False,False,0,100.0,True,True,Kim Cheol Kyu,Kim Cheol Kyu,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1208.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1208_eval.json
1209,completed,True,True,False,12,1,13,False,9,3,0,90,27,63,70.0,4,6,6,0,1,0.25,0.5,0.125,False,True,True,True,13,3,False,0,False,False,False,False,0,85.0,True,True,Reset,Reset,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1209.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1209_eval.json
1210,incomplete_no_final_answer,False,,True,23,1,24,True,13,10,0,130,81,49,37.6923,0,4,4,2,3,0.2,,,False,False,False,False,24,10,False,0,False,False,False,False,0,,True,False,Kader Khan,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1210.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1210_eval.json
1211,completed,True,False,False,24,0,24,True,20,4,0,200,50,150,75.0,7,15,15,2,2,0.5,1.0,0.3333333333333333,False,False,True,False,24,4,False,0,False,False,False,False,0,75.0,True,True,20 tantos,20tantos,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1211.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1211_eval.json
1212,completed,True,True,False,10,1,11,False,10,0,0,100,53,47,47.0,0,3,3,0,1,0.4,1.0,0.2,False,True,False,False,11,0,False,0,False,False,False,False,0,95.0,True,True,The Scouting Book for Boys,The Scouting Book for Boys,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1212.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1212_eval.json
1213,completed,True,True,False,6,2,8,False,6,0,0,60,36,24,40.0,0,2,2,0,1,0.5,1.0,0.3333333333333333,False,True,False,False,8,0,False,0,False,False,False,False,0,95.0,True,True,Murder at the Windmill,Murder at the Windmill,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1213.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1213_eval.json
1214,completed,True,False,False,24,0,24,True,10,14,0,100,44,56,56.0,0,6,6,13,13,0.2222222222222222,0.0,0.0,False,False,False,False,24,14,False,0,False,False,False,False,0,95.0,False,True,Sahabzade Irrfan Ali Khan,Timothy Carlton,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1214.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1214_eval.json
1215,completed,True,True,False,10,1,11,False,10,0,0,100,37,63,63.0,1,7,7,0,1,0.5,0.8,0.5,False,True,True,True,11,0,False,0,False,False,False,False,0,95.0,True,True,Nashik,Nashik,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1215.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1215_eval.json
1216,completed,True,False,False,11,1,12,False,11,0,0,110,28,82,74.5455,1,8,8,1,2,1.0,0.75,0.6,False,True,False,False,12,0,False,0,False,False,False,False,0,90.0,True,False,One-Punch Man,Bleach,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1216.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1216_eval.json
1217,completed,True,True,False,18,2,20,False,17,1,0,170,54,116,68.2353,3,12,12,1,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,False,True,False,False,20,1,False,0,False,False,False,False,0,95.0,True,True,Orchha,Orchha,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1217.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1217_eval.json
1218,completed,True,True,False,12,1,13,False,12,0,0,120,75,45,37.5,0,2,2,0,1,1.0,1.0,0.7142857142857143,False,True,False,False,13,0,False,0,False,False,False,False,0,95.0,True,True,Michigan State University,Michigan State University,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1218.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1218_eval.json
1219,completed,True,False,False,20,1,21,False,20,0,0,200,68,132,66.0,5,12,12,0,1,0.3333333333333333,1.0,0.2222222222222222,False,True,True,True,21,0,False,0,False,False,False,False,0,70.0,True,True,Pirates of the Caribbean,Sea Dogs: To Each His Own,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1219.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1219_eval.json
1220,completed,True,True,False,10,0,10,False,10,0,0,100,60,40,40.0,0,3,3,0,1,0.7272727272727273,1.0,0.5454545454545454,False,True,True,True,10,0,False,0,False,False,False,False,0,95.0,False,False,Kis Gunesi,Kış Güneşi,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1220.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1220_eval.json
1221,completed,True,True,False,5,1,6,False,5,0,0,50,23,27,54.0,1,2,2,0,1,0.5,1.0,0.5,False,True,False,False,6,0,False,0,False,False,False,False,0,95.0,True,True,Septerra Core: Legacy of the Creator,Septerra Core: Legacy of the Creator,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1221.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1221_eval.json
1222,completed,True,False,False,9,1,10,False,9,0,0,90,32,58,64.4444,1,6,6,0,1,0.5,1.0,0.3333333333333333,False,True,False,False,10,0,False,0,False,False,False,False,0,95.0,False,True,The Fundamentals of Bread Making: The Science of Bread,Value-Added Products with Bioactive Compounds from Fruit Wastes,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1222.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1222_eval.json
1223,completed,True,True,False,9,0,9,False,9,0,0,90,30,60,66.6667,2,6,6,2,2,0.8888888888888888,1.0,0.7777777777777778,False,True,False,False,9,0,False,0,False,False,False,False,0,95.0,False,False,30/07/1980,30/07/1980,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1223.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1223_eval.json
1224,completed,True,False,False,12,3,15,False,12,0,0,120,41,79,65.8333,2,7,7,0,1,0.125,0.25,0.125,False,True,True,True,15,0,False,0,False,False,False,False,0,85.0,False,False,Ontario Tech University,Southwest University of Science and Technology,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1224.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1224_eval.json
1225,completed,True,True,False,4,0,4,False,4,0,0,40,25,15,37.5,1,1,1,0,1,0.5,1.0,0.4,False,True,False,False,4,0,False,0,False,False,False,False,0,95.0,True,True,Shivsagar Lake,Shivsagar Lake,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1225.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1225_eval.json
1226,completed,True,False,False,19,0,19,False,19,0,0,190,59,131,68.9474,7,12,12,1,2,0.25,0.0,0.0,False,True,True,True,19,0,False,0,False,False,False,False,0,70.0,False,True,Yumi Arai,Billy Andrews,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1226.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1226_eval.json
1227,completed,True,True,False,8,2,10,False,8,0,0,80,37,43,53.75,1,4,4,0,1,1.0,0.75,0.3333333333333333,False,True,False,False,10,0,False,0,False,False,False,False,0,95.0,True,True,Athene blewitti,Athene blewitti,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1227.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1227_eval.json
1228,completed,True,True,False,9,1,10,False,9,0,0,90,37,53,58.8889,0,5,5,0,1,0.75,0.5,0.125,False,True,False,False,10,0,False,0,False,False,False,False,0,95.0,True,True,Bhowani Junction,Bhowani Junction,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1228.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1228_eval.json
1230,completed,True,True,False,14,1,15,False,14,0,0,140,72,68,48.5714,0,5,5,0,1,0.5,1.0,0.5,False,True,True,True,15,0,False,0,False,False,False,False,0,95.0,True,True,Gertrude Pownall,Gertrude Pownall,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1230.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1230_eval.json
1231,completed,True,True,False,9,2,11,False,9,0,0,90,52,38,42.2222,0,2,2,0,1,1.0,1.0,1.0,False,True,False,False,11,0,False,0,False,False,False,False,0,100.0,True,True,Regal Cinema,Regal Cinema,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1231.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1231_eval.json
1232,completed,True,True,False,24,0,24,True,19,5,0,190,68,122,64.2105,2,12,12,5,6,0.8,1.0,0.8,False,False,False,False,24,5,False,0,False,False,False,False,0,60.0,True,True,Prince of Shadows,Prince of Shadows,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1232.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1232_eval.json
1233,completed,True,False,False,15,0,15,False,14,1,0,140,14,126,90.0,9,13,13,7,8,0.4,0.5,0.2,False,True,False,False,15,1,False,0,False,False,False,False,0,85.0,True,False,Air City,Coffee Prince,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1233.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1233_eval.json
1234,completed,True,True,False,24,0,24,True,18,6,0,180,44,136,75.5556,6,14,14,8,6,0.4,1.0,0.3,False,False,False,False,24,6,False,0,False,False,False,False,0,90.0,True,True,Yer Gok Ask,Yer Gök Aşk,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1234.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1234_eval.json
1235,completed,True,False,False,23,1,24,True,14,9,0,140,48,92,65.7143,3,10,10,8,8,0.1,0.0,0.0,False,False,False,False,24,9,False,0,False,False,False,False,0,85.0,False,False,Tulsidas Balaram,Abhinav Bindra,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1235.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1235_eval.json
1236,completed,True,False,False,12,1,13,False,12,0,0,120,37,83,69.1667,2,8,8,1,2,0.125,0.5,0.125,False,True,False,False,13,0,False,0,False,False,False,False,0,90.0,True,True,Defendant,Air City,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1236.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1236_eval.json
1237,completed,True,True,False,14,1,15,False,14,0,0,140,56,84,60.0,0,9,9,0,1,0.375,1.0,0.25,False,True,True,True,15,0,False,0,False,False,False,False,0,85.0,True,True,Francesco Cossiga,Francesco Cossiga,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1237.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1237_eval.json
1238,completed,True,False,False,15,1,16,False,15,0,0,150,71,79,52.6667,1,6,6,0,1,0.5,0.6666666666666666,0.5,False,True,False,False,16,0,False,0,False,False,False,False,0,85.0,False,True,Ek Tha Tiger,Jab Tak Hai Jaan,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1238.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1238_eval.json
1239,completed,True,True,False,13,1,14,False,12,1,0,120,41,79,65.8333,2,7,7,1,2,0.4444444444444444,1.0,0.1111111111111111,False,True,True,True,14,1,False,0,False,False,False,False,0,95.0,True,True,Nepenthes khasiana,Nepenthes khasiana,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1239.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1239_eval.json
1240,completed,True,False,False,24,0,24,True,12,12,0,120,54,66,55.0,0,5,5,10,11,0.1111111111111111,0.0,0.0,True,False,True,False,24,12,False,0,False,False,False,False,0,0.0,True,False,Waheed Murad,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1240.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1240_eval.json
1242,completed,True,False,False,12,1,13,False,12,0,0,120,47,73,60.8333,2,7,7,0,1,0.2,0.0,0.0,False,True,True,True,13,0,False,0,False,False,False,False,0,65.0,True,False,"Two Living, One Dead",The Magnificent Seven,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1242.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1242_eval.json
1243,completed,True,False,False,13,0,13,False,13,0,0,130,64,66,50.7692,0,5,5,0,1,0.6666666666666666,1.0,0.6666666666666666,False,True,False,False,13,0,False,0,False,False,False,False,0,90.0,False,False,Armaghan Shahid,Shahzad Ali Khan,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1243.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1243_eval.json
1246,completed,True,True,False,6,1,7,False,6,0,0,60,28,32,53.3333,0,3,3,0,1,0.625,1.0,0.25,False,True,False,False,7,0,False,0,False,False,False,False,0,95.0,True,True,Billy Blade and the Temple of Time,Billy Blade and the Temple of Time,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1246.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1246_eval.json
1247,completed,True,True,False,10,1,11,False,10,0,0,100,59,41,41.0,1,2,2,0,1,0.75,0.8333333333333334,0.625,False,True,False,False,11,0,False,0,False,False,False,False,0,95.0,True,True,Songs My Brothers Taught Me,Songs My Brothers Taught Me,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1247.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1247_eval.json
1248,completed,True,True,False,9,1,10,False,9,0,0,90,34,56,62.2222,1,6,6,0,1,0.8,1.0,0.6,False,True,False,False,10,0,False,0,False,False,False,False,0,95.0,False,False,Driulis Gonzalez,Driulis González,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1248.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1248_eval.json
1249,completed,True,False,False,19,0,19,False,18,1,0,180,101,79,43.8889,0,6,6,1,2,0.6,0.0,0.0,False,True,True,True,19,1,False,0,False,False,False,False,0,85.0,True,True,Mountain Bluebird,Cactus Wren,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1249.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1249_eval.json
1250,completed,True,True,False,12,1,13,False,12,0,0,120,39,81,67.5,2,9,9,0,1,0.6666666666666666,1.0,0.5,False,True,False,False,13,0,False,0,False,False,False,False,0,95.0,True,True,Ahsan Manzil,Ahsan Manzil,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1250.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1250_eval.json
1252,completed,True,True,False,11,2,13,False,11,0,0,110,40,70,63.6364,1,8,8,0,1,0.625,1.0,0.375,False,True,True,True,13,0,False,0,False,False,False,False,0,70.0,False,False,"August 13-August 29, 2004","August 13, 2004 - August 29, 2004, 2004",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1252.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1252_eval.json
1253,completed,True,True,False,10,1,11,False,10,0,0,100,47,53,53.0,1,4,4,0,1,0.25,1.0,0.25,False,True,False,False,11,0,False,0,False,False,False,False,0,95.0,True,True,Haroon,Haroon,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1253.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1253_eval.json
1254,completed,True,False,False,10,1,11,False,10,0,0,100,47,53,53.0,0,3,3,0,1,0.2857142857142857,1.0,0.2857142857142857,False,True,False,False,11,0,False,0,False,False,False,False,0,95.0,True,True,Muhammad Qavi Khan,Waheed Murad,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1254.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1254_eval.json
1257,completed,True,False,False,12,0,12,False,12,0,0,120,67,53,44.1667,0,5,5,0,1,0.8,1.0,0.8,False,True,False,False,12,0,False,0,False,False,False,False,0,95.0,True,True,Benjamin Whitrow,Colin Firth,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1257.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1257_eval.json
1258,completed,True,True,False,20,1,21,False,20,0,0,200,72,128,64.0,4,10,10,0,1,0.5454545454545454,1.0,0.45454545454545453,False,True,False,False,21,0,False,0,False,False,False,False,0,85.0,True,True,Samia Suluhu Hassan,Samia Suluhu Hassan,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1258.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1258_eval.json
1259,completed,True,False,False,7,1,8,False,7,0,0,70,26,44,62.8571,0,5,5,0,1,0.8888888888888888,1.0,0.1111111111111111,False,True,False,False,8,0,False,0,False,False,False,False,0,95.0,False,False,"2021, University of Asia Pacific","2021, Massachusetts Institute of Technology",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1259.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1259_eval.json
1260,completed,True,True,False,17,1,18,False,17,0,0,170,45,125,73.5294,4,12,12,0,1,0.1111111111111111,1.0,0.1111111111111111,False,True,True,True,18,0,False,0,False,False,False,False,0,60.0,True,True,Aynabaji,Aynabaji,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1260.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1260_eval.json
1262,completed,True,True,False,7,0,7,False,7,0,0,70,36,34,48.5714,0,2,2,0,1,0.75,1.0,0.5,False,True,False,False,7,0,False,0,False,False,False,False,0,80.0,True,True,Storm and Silence,Storm and Silence,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1262.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1262_eval.json
1263,completed,True,True,False,14,1,15,False,14,0,0,140,54,86,61.4286,0,8,8,1,2,0.25,1.0,0.25,False,True,False,False,15,0,False,0,False,False,False,False,0,85.0,True,True,PRAN-RFL Group,PRAN-RFL Group,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1263.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1263_eval.json
