query_id,status,is_completed,judge_correct,judge_parse_error,search_calls,get_document_calls,total_tool_calls,budget_exhausted,actual_retrieval_searches,blocked_exact_duplicate_searches,unparsable_search_outputs,result_slots,unique_docids_seen,repeated_result_slots,repeated_result_slot_percent,zero_novelty_searches,low_novelty_searches_le_3_new,high_overlap_searches_ge_7_repeats,repeated_reasoning_events,max_exact_reasoning_repeat,retrieval_recall,citation_precision,citation_recall,explicit_cannot_determine,early_completed_before_budget,final_evidence_gap_signal,caveated_candidate_before_budget,productive_tool_calls,rejected_duplicate_calls,early_final_guard_triggered,early_final_recoveries,emergency_finalizer_attempted,emergency_finalizer_succeeded,retrieval_exclusions_applied,retrieval_fallback_applied,stagnation_guidance_count,model_confidence,gold_answer_literal_found_in_tool_output,extracted_answer_literal_found_in_tool_output,correct_answer,extracted_answer,run_file,eval_file
376,completed,True,False,False,24,0,24,True,20,4,0,200,86,114,57.0,0,10,10,5,4,0.4,0.5,0.2,False,False,False,False,24,4,False,0,False,False,False,False,0,50.0,False,True,Joost Wolfswinkel,Tony Akins,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_376.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_376_eval.json
395,incomplete_no_final_answer,False,,True,22,2,24,True,16,6,0,160,83,77,48.125,1,5,5,7,5,0.4444444444444444,,,False,False,False,False,24,6,False,0,False,False,False,False,0,,True,False,Isgro,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_395.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_395_eval.json
397,completed,True,False,False,24,0,24,True,16,8,0,160,94,66,41.25,0,5,5,4,2,0.6666666666666666,1.0,0.5,False,False,False,False,24,8,False,0,False,False,False,False,0,90.0,False,False,SMC-09-020,2-58,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_397.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_397_eval.json
411,completed,True,False,False,23,1,24,True,21,2,0,210,19,191,90.9524,14,20,20,2,3,0.4,1.0,0.2,True,False,False,False,24,2,False,0,False,False,False,False,0,30.0,False,False,"1,66,105",None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_411.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_411_eval.json
414,completed,True,False,False,24,0,24,True,16,8,0,160,57,103,64.375,3,9,9,7,6,0.0,0.0,0.0,True,False,True,False,24,8,False,0,False,False,False,False,0,20.0,False,False,Rebecca,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_414.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_414_eval.json
426,completed,True,True,False,24,0,24,True,10,14,0,100,33,67,67.0,3,7,7,9,9,0.2,1.0,0.2,False,False,False,False,24,14,False,0,False,False,False,False,0,90.0,True,True,Noor Taher,Noor Taher,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_426.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_426_eval.json
432,completed,True,True,False,23,1,24,True,23,0,0,230,129,101,43.913,1,6,6,0,1,0.45454545454545453,0.6,0.2727272727272727,False,False,False,False,24,0,False,0,False,False,False,False,0,85.0,True,True,Aaron Strick,Aaron Strick,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_432.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_432_eval.json
433,incomplete_no_final_answer,False,,True,23,1,24,True,21,2,0,210,68,142,67.619,3,14,14,0,1,0.3333333333333333,,,False,False,False,False,24,2,False,0,False,False,False,False,0,,True,False,Black Sheep,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_433.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_433_eval.json
435,incomplete_no_final_answer,False,,True,23,1,24,True,22,1,0,220,42,178,80.9091,9,17,17,0,1,0.1,,,False,False,False,False,24,1,False,0,False,False,False,False,0,,False,False,65,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_435.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_435_eval.json
442,completed,True,False,False,24,0,24,True,9,15,0,90,44,46,51.1111,1,4,4,15,16,0.0,0.0,0.0,True,False,False,False,24,15,False,0,False,False,False,False,0,0.0,False,False,THE DAWN OF AUSTRALIAN COLONISATION,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_442.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_442_eval.json
450,completed,True,False,False,24,0,24,True,24,0,0,240,49,191,79.5833,11,19,19,12,10,0.4444444444444444,0.0,0.0,True,False,True,False,24,0,False,0,False,False,False,False,0,0.0,True,False,The Rubáiyát of Omar Khayyám.,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_450.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_450_eval.json
454,incomplete_length,False,,True,24,0,24,True,14,10,0,140,71,69,49.2857,0,4,4,9,7,0.25,,,False,False,False,False,24,10,False,0,False,False,False,False,0,,True,False,Ihuoma Sonia Uche,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_454.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_454_eval.json
156,completed,True,False,False,14,10,24,True,14,0,0,140,51,89,63.5714,3,8,8,0,1,0.3333333333333333,0.0,0.0,False,False,False,False,24,0,False,0,False,False,False,False,0,85.0,False,False,"The Great Blue Heron, Patient Hunter;  Wheaton, MD ","""A SiPO Called ET Calls Home""; Thames, New Zealand",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_156.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_156_eval.json
175,completed,True,False,False,24,0,24,True,7,17,0,70,56,14,20.0,0,0,0,17,14,0.4,0.0,0.0,False,False,False,False,24,17,False,0,False,False,False,False,0,95.0,True,True,Cocomelon,Escape Room,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_175.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_175_eval.json
